Diet_type,Cuisine_type,Protein(g),Carbs(g),Fat(g),Cluster
asian,american,16.840000000000003,37.21000000000001,139.49,0
asian,nordic,88.9,8.650000000000006,91.63,2
asian,italian,114.07,102.01,147.95,3
asian,american,186.92,148.87,801.84,4
asian,italian,138.46,38.44,208.23,3
asian,mexican,294.53,187.42,280.9,7
asian,italian,270.18,78.05,406.22,3
asian,central europe,243.48,67.79,230.33,3
asian,french,1.6899999999999977,507.23,3.1299999999999955,3
asian,american,187.76,47.75,276.05,0
asian,american,55.06,75.09,200.22,0
asian,american,4.5,9.77000000000001,27.72,0
asian,indian,7.459999999999994,32.94,32.35000000000001,3
asian,italian,47.53,71.41,39.84,3
asian,italian,26.20000000000001,35.95,110.12,3
asian,mediterranean,126.08,15.349999999999994,51.92999999999999,1
asian,french,4.219999999999999,13.090000000000003,220.95,3
asian,south east asian,175.18,57.379999999999995,209.5,2
asian,french,34.4,32.72,123.11,3
asian,american,210.22,23.49000000000001,180.76,0
asian,indian,109.96,48.36,141.36,3
asian,american,58.62,4.960000000000008,85.31,0
asian,american,8.879999999999995,36.520000000000024,37.88000000000001,0
asian,mediterranean,27.5,27.640000000000015,76.82,1
asian,italian,53.33,34.030000000000015,79.24,3
asian,american,22.379999999999995,35.8,75.69,0
asian,american,6.390000000000001,15.090000000000003,38.84,0
asian,french,42.48,41.150000000000006,69.99,3
asian,american,14.340000000000003,22.860000000000014,120.23,0
asian,american,136.56,16.110000000000014,216.83,0
asian,american,130.95,51.53999999999999,216.56,0
asian,chinese,32.67,58.260000000000005,39.17999999999999,3
asian,american,14.560000000000002,5.8300000000000125,64.8,0
asian,french,194.27,92.43,382.12,3
asian,american,11.299999999999997,63.56999999999999,163.0,0
asian,american,32.7,3.069999999999993,46.980000000000004,0
asian,mexican,8.539999999999992,45.22999999999999,29.39999999999999,1
asian,american,8.960000000000008,25.549999999999983,78.44,0
asian,american,138.71,89.43,122.45,0
asian,american,137.9,29.159999999999982,225.61,0
asian,american,11.340000000000003,29.010000000000005,75.19,0
asian,italian,107.72,67.4,185.7,3
asian,american,180.65,51.49000000000002,165.55,0
asian,mexican,57.32,98.71,161.51,1
asian,american,17.590000000000003,21.55000000000001,44.56,0
asian,asian,37.81000000000001,86.64,22.39,0
asian,chinese,104.47,48.84000000000002,99.09,3
asian,american,15.819999999999993,13.900000000000006,133.7,0
asian,french,3.480000000000004,15.939999999999998,51.88000000000001,3
asian,american,0.4000000000000057,4.349999999999994,0.09000000000000341,0
asian,american,100.18,10.030000000000001,103.53,0
asian,american,109.33,71.68,135.26,0
asian,french,29.049999999999997,107.97,99.77,3
asian,american,67.45,177.68,352.47,0
asian,italian,6.290000000000006,16.139999999999986,204.76,3
asian,american,5.829999999999998,53.49000000000001,69.01,0
asian,american,61.44,25.900000000000006,50.739999999999995,0
asian,american,198.47,49.06999999999999,120.95,0
asian,mexican,105.69,24.260000000000005,73.94,1
asian,south east asian,105.75,38.83,45.28,2
asian,american,25.590000000000003,44.3,268.92,0
asian,italian,126.73,77.95,197.8,3
asian,south east asian,161.6,409.17,151.65,2
asian,mediterranean,28.700000000000003,68.45,82.08,1
asian,american,16.159999999999997,21.94999999999999,93.82,0
asian,french,25.330000000000005,57.47999999999999,97.11,3
asian,italian,93.72,34.870000000000005,119.12,3
asian,american,37.85,41.229999999999976,80.91,0
asian,middle eastern,221.08,32.91999999999999,208.59,1
asian,american,37.91,165.84,34.480000000000004,0
asian,italian,139.68,44.42,177.88,3
asian,south east asian,100.9,39.22999999999999,73.2,2
asian,british,710.81,112.56,1154.61,4
asian,american,26.97,171.28,102.15,0
asian,italian,137.72,43.49000000000001,113.95,3
asian,french,42.13,22.909999999999997,59.02,3
asian,american,17.989999999999995,47.379999999999995,120.16,0
asian,american,35.57000000000001,37.06999999999999,168.33,0
asian,french,268.97,68.02,57.98,3
asian,south east asian,237.19,43.08,207.35,2
asian,american,10.579999999999998,24.239999999999995,40.3,0
asian,american,20.32,21.360000000000014,115.31,0
asian,eastern europe,264.4200000000001,103.62,53.3,3
asian,american,79.65,51.24000000000002,369.24,0
asian,french,581.42,102.78,677.8,7
asian,french,7.6299999999999955,4.349999999999994,114.38,3
asian,american,13.329999999999998,58.46000000000001,111.04,0
asian,japanese,77.64,90.8,154.27,3
asian,american,18.980000000000004,51.67,194.03,0
asian,american,48.81,278.15,264.65,0
asian,american,111.38,79.04,86.58,0
asian,mexican,56.64999999999999,1.0800000000000125,61.73,1
asian,mediterranean,23.049999999999997,49.3,119.18,1
asian,italian,25.659999999999997,8.52000000000001,60.58,3
asian,south east asian,280.52,59.34,454.58,2
asian,middle eastern,29.909999999999997,60.68000000000001,98.6,1
asian,american,57.11,6.27000000000001,40.34,0
asian,british,8.590000000000003,22.53,55.6,0
asian,american,64.52,11.650000000000006,77.07,0
asian,mediterranean,6.450000000000003,23.849999999999994,44.03,1
asian,french,50.72,12.139999999999986,70.62,3
asian,italian,137.39,14.280000000000001,147.09,3
asian,american,12.289999999999992,6.469999999999999,38.41,0
asian,british,16.269999999999996,90.19,133.44,0
asian,british,19.78,51.14,76.19,0
asian,world,7.090000000000003,40.72,16.10000000000001,2
asian,american,217.14,13.590000000000003,335.53,0
asian,mediterranean,80.72,9.009999999999991,59.89,1
asian,british,25.590000000000003,8.780000000000001,25.200000000000003,0
asian,italian,83.43,479.9,34.44,3
asian,italian,375.92,8.090000000000003,64.63,3
asian,american,26.230000000000004,64.01,110.21,0
asian,american,142.12,37.79999999999998,245.26,0
asian,italian,107.46,42.390000000000015,203.11,3
asian,british,9.719999999999999,12.629999999999995,19.060000000000002,0
asian,british,167.65,124.1,306.51,0
asian,italian,75.92,4.27000000000001,121.14,3
asian,american,22.659999999999997,70.33,197.06,0
asian,mediterranean,21.909999999999997,3.4199999999999875,33.67,1
asian,american,232.88,6.280000000000001,215.88,0
asian,french,24.61,45.84,351.68,3
asian,american,188.32,5.75,133.89,0
asian,american,18.61,20.849999999999994,166.17,0
asian,french,19.67,32.14,132.2,3
asian,american,0.0,12.0,0.0,0
asian,american,70.04,10.849999999999994,128.41,0
asian,american,255.23,4.889999999999986,275.25,0
asian,american,10.450000000000003,20.25,75.25,0
asian,french,53.77,79.92,266.07,3
asian,american,169.13,7.259999999999991,239.23,0
asian,italian,225.2,10.550000000000011,94.58,3
asian,nordic,62.59,39.71000000000001,65.81,2
asian,french,11.780000000000001,30.360000000000014,140.04,3
asian,american,22.659999999999997,70.33,197.06,0
asian,mediterranean,21.909999999999997,3.4199999999999875,33.67,1
asian,american,232.88,6.280000000000001,215.88,0
asian,french,24.61,45.84,351.68,3
asian,american,188.32,5.75,133.89,0
asian,american,18.61,20.849999999999994,166.17,0
asian,french,19.67,32.14,132.2,3
asian,american,0.0,12.0,0.0,0
asian,american,70.04,10.849999999999994,128.41,0
asian,american,255.23,4.889999999999986,275.25,0
asian,american,10.450000000000003,20.25,75.25,0
asian,french,53.77,79.92,266.07,3
asian,american,169.13,7.259999999999991,239.23,0
asian,italian,225.2,10.550000000000011,94.58,3
asian,nordic,62.59,39.71000000000001,65.81,2
asian,french,11.780000000000001,30.360000000000014,140.04,3
british,mediterranean,0.25,12.009999999999991,0.3299999999999983,8
british,mediterranean,306.14,43.099999999999994,26.549999999999997,8
british,mediterranean,187.14,42.31,87.94,8
british,nordic,395.5,287.1,291.04,7
british,mediterranean,46.57,139.71,37.7,8
british,nordic,333.01,414.66,230.05,7
british,italian,76.64,429.13,58.98,6
british,mediterranean,29.669999999999995,23.24000000000001,28.439999999999998,8
british,mediterranean,4.760000000000005,34.08,50.11999999999999,8
british,mediterranean,306.68,45.78,26.540000000000006,8
british,mediterranean,281.25,78.76,167.28,7
british,asian,33.62,16.19999999999999,30.370000000000005,0
british,mediterranean,1.0900000000000034,4.560000000000002,0.18000000000000682,8
british,mediterranean,96.62,37.84,74.64,8
british,italian,218.34,271.22,268.81,6
british,mediterranean,25.96999999999999,78.69,57.46,8
british,mediterranean,99.66,116.78,118.14,8
british,italian,216.49,528.48,215.02,6
british,mediterranean,8.11,9.590000000000003,14.64,8
british,mediterranean,135.85,31.939999999999998,40.019999999999996,8
british,mediterranean,1.5,12.789999999999992,68.75,8
british,mediterranean,14.189999999999998,36.47000000000001,40.3,8
british,mediterranean,159.58,10.449999999999989,168.86,8
british,french,108.21,136.89,138.56,6
british,mediterranean,156.48,26.530000000000015,88.33,8
british,mediterranean,88.77,305.3,112.14,8
british,mediterranean,327.56,57.06,146.5,7
british,mexican,25.180000000000007,12.460000000000008,59.23,8
british,mediterranean,64.35,201.3,192.7,8
british,mediterranean,8.079999999999998,22.689999999999998,56.260000000000005,8
british,mediterranean,1.5,12.789999999999992,68.75,8
british,mediterranean,69.04,28.090000000000003,42.290000000000006,8
british,mediterranean,47.95,284.92,8.879999999999995,8
british,mediterranean,77.45,363.81,112.54,8
british,italian,62.07,192.5,41.81,6
british,italian,64.24,213.66,49.41,6
british,mediterranean,1.6899999999999977,5.680000000000007,14.25,8
british,mediterranean,68.27,41.250000000000014,50.83,8
british,mediterranean,10.340000000000003,47.099999999999994,66.56,8
british,mediterranean,44.88,166.3,100.32,8
british,mediterranean,68.48,300.62,96.8,8
british,mediterranean,18.049999999999997,80.87,119.28,8
british,mediterranean,206.85000000000002,29.030000000000015,258.03,7
british,american,55.63,217.06,33.769999999999996,0
british,italian,74.32,394.77,69.24,6
british,mediterranean,140.01,68.39,108.71,8
british,mediterranean,345.61,150.24,392.03,7
british,mediterranean,119.31,240.48,89.59,8
british,french,28.879999999999995,150.49,59.84,6
british,mediterranean,90.59,253.26,127.67,8
british,mediterranean,132.49,123.37,61.32,8
british,mediterranean,197.86,48.16,84.59,8
british,mediterranean,0.7399999999999949,3.930000000000007,0.1599999999999966,8
british,mediterranean,88.36,39.99000000000001,25.909999999999997,8
british,mediterranean,35.22,172.83,72.64,8
british,mediterranean,100.86,254.0,124.95,8
british,italian,83.82,325.59,120.42,6
british,mediterranean,4.060000000000002,22.620000000000005,163.26,8
british,italian,131.92,106.72,28.870000000000005,6
british,mediterranean,72.24,32.17999999999999,21.620000000000005,8
british,mediterranean,9.989999999999995,21.920000000000016,8.780000000000001,8
british,mediterranean,206.03,90.4,74.48,8
british,mediterranean,86.43,430.82,121.02,8
british,mediterranean,46.13,82.86,166.28,8
british,mediterranean,39.85,109.52,42.36,8
british,mediterranean,94.96,46.31000000000002,85.96,8
british,mediterranean,72.83,50.7,62.3,8
british,italian,112.38,549.98,90.39,6
british,italian,274.45000000000005,491.11,321.61,7
british,mediterranean,256.51,70.19,312.08,7
british,mediterranean,162.9,260.05,110.64,8
british,middle eastern,27.049999999999997,120.15,46.85000000000001,8
british,italian,24.370000000000005,84.92,9.070000000000007,6
british,nordic,60.55,277.05,57.72,2
british,mediterranean,1.8900000000000006,13.860000000000014,2.010000000000005,8
british,mediterranean,93.07,3.6999999999999886,59.04,8
british,mediterranean,7.709999999999994,12.569999999999993,12.370000000000005,8
british,mediterranean,251.23,12.719999999999999,54.64,8
british,mediterranean,39.83,92.83,19.929999999999993,8
british,mediterranean,7.170000000000002,20.80000000000001,5.8700000000000045,8
british,mediterranean,17.879999999999995,6.389999999999986,21.620000000000005,8
british,mediterranean,45.03,18.039999999999992,8.170000000000002,8
british,mediterranean,52.08,191.86,79.51,8
british,mediterranean,145.7,35.22,41.89,8
british,nordic,94.73,17.420000000000016,69.99,2
british,mediterranean,6.6200000000000045,24.469999999999985,7.570000000000007,8
british,mediterranean,14.730000000000004,76.43,12.570000000000007,8
british,italian,119.01,180.49,96.61,6
british,mediterranean,81.66,138.32,99.65,8
british,mediterranean,31.630000000000003,47.390000000000015,23.33,8
british,mediterranean,146.34,20.28,109.94,8
british,american,9.239999999999995,189.03,29.040000000000006,0
british,asian,33.96999999999999,395.16,41.010000000000005,5
british,mediterranean,27.21,140.11,44.56,8
british,mediterranean,136.26,391.03,123.88,8
british,mediterranean,167.34,14.300000000000011,6.900000000000006,8
british,mediterranean,37.09,129.25,13.450000000000003,8
british,mediterranean,65.37,233.41,74.62,8
british,mediterranean,32.23,36.16000000000001,56.83,8
british,mediterranean,14.730000000000004,76.5,1.769999999999996,8
british,mediterranean,26.53,151.27,14.909999999999997,8
british,mediterranean,14.019999999999996,48.129999999999995,16.239999999999995,8
british,mediterranean,111.97,137.91,140.62,8
british,italian,83.4,75.67,97.28,6
british,mediterranean,14.019999999999996,48.129999999999995,16.239999999999995,8
british,mediterranean,51.52,5.77000000000001,40.72,8
british,mediterranean,23.980000000000004,86.02,30.60000000000001,8
british,mediterranean,13.539999999999992,16.400000000000006,72.72,8
british,mediterranean,57.9,10.27000000000001,59.68,8
british,mediterranean,134.07,41.94,245.28000000000003,8
british,mediterranean,70.36,23.75999999999999,19.480000000000004,8
british,mediterranean,69.49,52.45000000000002,11.420000000000002,8
british,mediterranean,115.25,167.93,32.56,8
british,mediterranean,9.519999999999996,6.400000000000006,82.52,8
british,mediterranean,33.03999999999999,183.28,22.200000000000003,8
british,mediterranean,115.43,130.82,40.33,8
british,mexican,35.9,36.229999999999976,36.47,8
british,mediterranean,45.57,66.57,20.230000000000004,8
british,mediterranean,34.59000000000001,147.52,142.69,8
british,mediterranean,164.46,115.51,125.52,8
british,mediterranean,9.920000000000002,75.91,17.290000000000006,8
british,mediterranean,38.58,168.61,42.05,8
british,mediterranean,84.71,273.79,171.33,8
british,mediterranean,131.67,60.02000000000001,68.43,8
british,mediterranean,171.8,202.28,75.79,8
british,mediterranean,130.32,52.349999999999994,38.709999999999994,8
british,mediterranean,20.78000000000001,69.35,76.67,8
british,mediterranean,90.89,185.11,22.929999999999993,8
british,mediterranean,37.18000000000001,159.12,37.760000000000005,8
british,mediterranean,25.080000000000005,106.65,31.379999999999995,8
british,mediterranean,236.11,198.49,272.65,7
british,mediterranean,43.46,157.3,54.19,8
british,mediterranean,52.1,227.41,82.75,8
british,mediterranean,166.33,154.45,133.42,8
british,mediterranean,18.060000000000002,4.740000000000009,18.239999999999995,8
british,mediterranean,3.8799999999999955,23.5,65.63,8
british,mediterranean,16.569999999999993,93.13,28.14999999999999,8
british,italian,92.57,283.83,44.19,6
british,mediterranean,103.26,124.01,106.03,8
british,mediterranean,5.159999999999997,63.53,100.92,8
british,mediterranean,54.739999999999995,145.83,77.87,8
british,mediterranean,46.56,120.71,99.2,8
british,mediterranean,74.82,139.48,108.53,8
british,mediterranean,291.3,388.61,204.18,7
british,mediterranean,202.42,228.61,64.46,8
british,mediterranean,201.51,56.78,217.33,7
british,mediterranean,4.170000000000002,19.129999999999995,31.409999999999997,8
british,mediterranean,254.79,121.16,217.51,7
british,mediterranean,19.9,103.45999999999998,8.099999999999994,8
british,mediterranean,7.390000000000001,38.84000000000002,29.790000000000006,8
british,mediterranean,193.16,58.120000000000005,46.709999999999994,8
british,mediterranean,197.38,37.84,129.9,8
british,asian,79.91,31.749999999999986,68.77,0
british,mediterranean,342.11,1796.28,42.97,7
british,mediterranean,107.1,28.0,51.06,8
british,mediterranean,108.38,99.73,120.17,8
british,italian,31.299999999999997,117.03,38.36999999999999,6
british,mediterranean,77.75,15.509999999999991,91.47,8
british,mediterranean,57.29,204.87,200.13,8
british,mediterranean,46.21,149.64,49.47,8
british,mediterranean,50.25,111.92,52.67999999999999,8
british,mediterranean,215.1,87.94,80.07,8
british,italian,132.19,188.73,117.34,6
british,mediterranean,158.51,400.73,182.47,8
british,mediterranean,48.73,54.129999999999995,13.120000000000005,8
british,mediterranean,51.53,121.44,71.63,8
british,mediterranean,122.76,142.57,38.35000000000001,8
british,mediterranean,82.5,46.83999999999999,121.42,8
british,italian,161.8,120.49,36.58,6
british,mediterranean,34.42,122.29,21.700000000000003,8
british,mediterranean,39.99,123.57,30.42,8
british,nordic,42.54,28.039999999999992,12.409999999999997,2
british,mediterranean,50.92,214.43,46.67999999999999,8
british,mediterranean,77.75,15.509999999999991,91.47,8
british,mediterranean,3.5999999999999943,35.43000000000001,55.32999999999999,8
british,mediterranean,62.33,231.79,162.89,8
